study_accession	sample_accession	analysis_accession	analysis_type	tax_id	scientific_name	submitted_ftp
PRJEB11750	SAMEA2547622	ERZ127523	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127523/HPSI1013i-kuxp_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127523/HPSI1013i-kuxp_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127523/hipsci_20151028.ped
PRJEB11750	SAMEA2397844	ERZ127524	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127524/HPSI0214pf-wibj.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127524/HPSI0214pf-wibj.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127524/hipsci_20151028.ped
PRJEB11750	SAMEA2627578	ERZ127525	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127525/HPSI0214i-heja_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127525/HPSI0214i-heja_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127525/hipsci_20151028.ped
PRJEB11750	SAMEA2399960	ERZ127526	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127526/HPSI0314pf-cuhk.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127526/HPSI0314pf-cuhk.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127526/hipsci_20151028.ped
PRJEB11750	SAMEA2399162	ERZ127527	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127527/HPSI0214pf-feec.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127527/HPSI0214pf-feec.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127527/hipsci_20151028.ped
PRJEB11750	SAMEA2682670	ERZ127528	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127528/HPSI0314i-cuhk_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127528/HPSI0314i-cuhk_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127528/hipsci_20151028.ped
PRJEB11750	SAMEA2397991	ERZ127529	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127529/HPSI0214pf-heth.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127529/HPSI0214pf-heth.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127529/hipsci_20151028.ped
PRJEB11750	SAMEA2658090	ERZ127530	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127530/HPSI0214i-heth_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127530/HPSI0214i-heth_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127530/hipsci_20151028.ped
PRJEB11750	SAMEA2678738	ERZ127531	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127531/HPSI0214i-pelm_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127531/HPSI0214i-pelm_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127531/hipsci_20151028.ped
PRJEB11750	SAMEA2398930	ERZ127532	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127532/HPSI1113pf-ieki.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127532/HPSI1113pf-ieki.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127532/hipsci_20151028.ped
PRJEB11750	SAMEA2398452	ERZ127533	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127533/HPSI1013pf-wuye.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127533/HPSI1013pf-wuye.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127533/hipsci_20151028.ped
PRJEB11750	SAMEA2464814	ERZ127534	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127534/HPSI1113i-wetu_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127534/HPSI1113i-wetu_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127534/hipsci_20151028.ped
PRJEB11750	SAMEA2474451	ERZ127535	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127535/HPSI1013i-pamv_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127535/HPSI1013i-pamv_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127535/hipsci_20151028.ped
PRJEB11750	SAMEA2609971	ERZ127536	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127536/HPSI1013i-hiaf_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127536/HPSI1013i-hiaf_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127536/hipsci_20151028.ped
PRJEB11750	SAMEA2536417	ERZ127537	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127537/HPSI0114i-eipl_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127537/HPSI0114i-eipl_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127537/hipsci_20151028.ped
PRJEB11750	SAMEA2536416	ERZ127538	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127538/HPSI0114i-lexy_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127538/HPSI0114i-lexy_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127538/hipsci_20151028.ped
PRJEB11750	SAMEA2533336	ERZ127539	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127539/HPSI1113i-podx_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127539/HPSI1113i-podx_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127539/hipsci_20151028.ped
PRJEB11750	SAMEA2593862	ERZ127540	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127540/HPSI0913i-diku_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127540/HPSI0913i-diku_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127540/hipsci_20151028.ped
PRJEB11750	SAMEA2675459	ERZ127541	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127541/HPSI0314i-bubh_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127541/HPSI0314i-bubh_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127541/hipsci_20151028.ped
PRJEB11750	SAMEA2397823	ERZ127542	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127542/HPSI1013i-wopl_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127542/HPSI1013i-wopl_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127542/hipsci_20151028.ped
PRJEB11750	SAMEA2494986	ERZ127543	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127543/HPSI1213i-xuja_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127543/HPSI1213i-xuja_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127543/hipsci_20151028.ped
PRJEB11750	SAMEA2445785	ERZ127544	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127544/HPSI1213i-nekd_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127544/HPSI1213i-nekd_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127544/hipsci_20151028.ped
PRJEB11750	SAMEA2397925	ERZ127545	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127545/HPSI1113pf-eofe.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127545/HPSI1113pf-eofe.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127545/hipsci_20151028.ped
PRJEB11750	SAMEA2433566	ERZ127546	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127546/HPSI1113i-bima_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127546/HPSI1113i-bima_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127546/hipsci_20151028.ped
PRJEB11750	SAMEA2459968	ERZ127547	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127547/HPSI1113i-oaaz_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127547/HPSI1113i-oaaz_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127547/hipsci_20151028.ped
PRJEB11750	SAMEA2399463	ERZ127548	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127548/HPSI1013i-jufd_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127548/HPSI1013i-jufd_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127548/hipsci_20151028.ped
PRJEB11750	SAMEA2547634	ERZ127549	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127549/HPSI0114i-kolf_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127549/HPSI0114i-kolf_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127549/hipsci_20151028.ped
PRJEB11750	SAMEA2590621	ERZ127550	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127550/HPSI0913i-eika_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127550/HPSI0913i-eika_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127550/hipsci_20151028.ped
PRJEB11750	SAMEA2627566	ERZ127551	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127551/HPSI0214i-wibj_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127551/HPSI0214i-wibj_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127551/hipsci_20151028.ped
PRJEB11750	SAMEA2609972	ERZ127552	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127552/HPSI1113i-qorq_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127552/HPSI1113i-qorq_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127552/hipsci_20151028.ped
PRJEB11750	SAMEA2459971	ERZ127553	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127553/HPSI1113i-dons_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127553/HPSI1113i-dons_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127553/hipsci_20151028.ped
PRJEB11750	SAMEA2398983	ERZ127554	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127554/HPSI1013i-woci_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127554/HPSI1013i-woci_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127554/hipsci_20151028.ped
PRJEB11750	SAMEA2397896	ERZ127555	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127555/HPSI0114pf-vass.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127555/HPSI0114pf-vass.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127555/hipsci_20151028.ped
PRJEB11750	SAMEA2445784	ERZ127556	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127556/HPSI1113i-hayt_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127556/HPSI1113i-hayt_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127556/hipsci_20151028.ped
PRJEB11750	SAMEA2547614	ERZ127557	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127557/HPSI0114i-posc_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127557/HPSI0114i-posc_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127557/hipsci_20151028.ped
PRJEB11750	SAMEA2547616	ERZ127558	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127558/HPSI1213i-pahc_5.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127558/HPSI1213i-pahc_5.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127558/hipsci_20151028.ped
PRJEB11750	SAMEA2533338	ERZ127559	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127559/HPSI1113i-podx_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127559/HPSI1113i-podx_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127559/hipsci_20151028.ped
PRJEB11750	SAMEA2474454	ERZ127560	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127560/HPSI1013i-pamv_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127560/HPSI1013i-pamv_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127560/hipsci_20151028.ped
PRJEB11750	SAMEA2547633	ERZ127561	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127561/HPSI1213i-pahc_4.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127561/HPSI1213i-pahc_4.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127561/hipsci_20151028.ped
PRJEB11750	SAMEA2498700	ERZ127562	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127562/HPSI1013i-cups_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127562/HPSI1013i-cups_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127562/hipsci_20151028.ped
PRJEB11750	SAMEA2397876	ERZ127563	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127563/HPSI0314pf-qaqx.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127563/HPSI0314pf-qaqx.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127563/hipsci_20151028.ped
PRJEB11750	SAMEA2397990	ERZ127564	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127564/HPSI1013i-jogf_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127564/HPSI1013i-jogf_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127564/hipsci_20151028.ped
PRJEB11750	SAMEA2445787	ERZ127565	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127565/HPSI1113i-ieki_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127565/HPSI1113i-ieki_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127565/hipsci_20151028.ped
PRJEB11750	SAMEA2399062	ERZ127566	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127566/HPSI1213pf-xuja.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127566/HPSI1213pf-xuja.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127566/hipsci_20151028.ped
PRJEB11750	SAMEA2398891	ERZ127567	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127567/HPSI0913pf-oapg.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127567/HPSI0913pf-oapg.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127567/hipsci_20151028.ped
PRJEB11750	SAMEA2398396	ERZ127568	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127568/HPSI0214pf-pelm.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127568/HPSI0214pf-pelm.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127568/hipsci_20151028.ped
PRJEB11750	SAMEA2459959	ERZ127569	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127569/HPSI1213i-babk_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127569/HPSI1213i-babk_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127569/hipsci_20151028.ped
PRJEB11750	SAMEA2613897	ERZ127570	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127570/HPSI1013i-yemz_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127570/HPSI1013i-yemz_3.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127570/hipsci_20151028.ped
PRJEB11750	SAMEA2518325	ERZ127571	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127571/hipsci_20151028.ped;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127571/HPSI0114i-bezi_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127571/HPSI0114i-bezi_1.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi
PRJEB11750	SAMEA2547630	ERZ127572	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127572/HPSI0114i-posc_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127572/HPSI0114i-posc_2.wec.gtarray.HumanCoreExome-12_v1_0.20141111.genotypes.vcf.gz.tbi;ftp.sra.ebi.ac.uk/vol1/ERZ127/ERZ127572/hipsci_20151028.ped
